0.000000	19.025553	-11.162694	0.000000	
0.050000	19.016887	-11.188248	0.000000	
0.100000	19.008196	-11.213789	0.000000	
0.150000	18.999466	-11.239309	0.000000	
0.200000	18.990700	-11.264809	0.000000	
0.250000	18.981877	-11.290278	0.000000	
0.300000	18.972996	-11.315714	0.000000	
0.350000	18.964055	-11.341118	0.000000	
0.400000	18.955062	-11.366491	0.000000	
0.450000	18.946003	-11.391827	0.000000	
0.500000	18.936900	-11.417138	0.000000	
0.550000	18.918896	-11.458947	0.000000	
0.600000	18.900811	-11.500712	0.000000	
0.650000	18.882662	-11.542440	0.000000	
0.700000	18.864446	-11.584132	0.000000	
0.750000	18.846179	-11.625797	0.000000	
0.800000	18.827856	-11.667430	0.000000	
0.850000	18.809508	-11.709050	0.000000	
0.900000	18.791134	-11.750656	0.000000	
0.950000	18.772722	-11.792240	0.000000	
1.000000	18.754276	-11.833806	0.000000	
1.050000	18.735806	-11.875359	0.000000	
1.100000	18.717342	-11.916914	0.000000	
1.150000	18.698888	-11.958475	0.000000	
1.200000	18.680451	-12.000045	0.000000	
1.250000	18.662055	-12.041635	0.000000	
1.300000	18.643696	-12.083247	0.000000	
1.350000	18.625382	-12.124883	0.000000	
1.400000	18.607106	-12.166541	0.000000	
1.450000	18.588888	-12.208231	0.000000	
1.500000	18.570729	-12.249955	0.000000	
1.550000	18.552630	-12.291713	0.000000	
1.600000	18.534595	-12.333507	0.000000	
1.650000	18.516608	-12.375327	0.000000	
1.700000	18.498648	-12.417161	0.000000	
1.750000	18.480729	-12.459019	0.000000	
1.800000	18.462854	-12.500900	0.000000	
1.850000	18.444999	-12.542792	0.000000	
1.900000	18.427144	-12.584682	0.000000	
1.950000	18.409279	-12.626567	0.000000	
2.000000	18.391399	-12.668443	0.000000	
2.050000	18.373485	-12.710299	0.000000	
2.100000	18.355561	-12.752149	0.000000	
2.150000	18.337616	-12.793987	0.000000	
2.200000	18.319624	-12.835797	0.000000	
2.250000	18.301579	-12.877578	0.000000	
2.300000	18.283469	-12.919321	0.000000	
2.350000	18.265291	-12.961026	0.000000	
2.400000	18.247037	-13.002686	0.000000	
2.450000	18.228729	-13.044314	0.000000	
2.500000	18.210343	-13.085896	0.000000	
2.550000	18.191889	-13.127438	0.000000	
2.600000	18.173335	-13.168920	0.000000	
2.650000	18.154646	-13.210322	0.000000	
2.700000	18.135826	-13.251644	0.000000	
2.750000	18.116865	-13.292878	0.000000	
2.800000	18.097729	-13.334003	0.000000	
2.850000	18.078410	-13.375014	0.000000	
2.900000	18.058928	-13.415926	0.000000	
2.950000	18.039295	-13.456744	0.000000	
3.000000	18.019545	-13.497491	0.000000	
3.050000	17.999698	-13.538177	0.000000	
3.100000	17.979769	-13.578813	0.000000	
3.150000	17.959734	-13.619382	0.000000	
3.200000	17.939567	-13.659869	0.000000	
3.250000	17.919295	-13.700290	0.000000	
3.300000	17.898924	-13.740648	0.000000	
3.350000	17.878451	-13.780942	0.000000	
3.400000	17.857902	-13.821188	0.000000	
3.450000	17.837292	-13.861394	0.000000	
3.500000	17.816627	-13.901565	0.000000	
3.550000	17.795903	-13.941698	0.000000	
3.600000	17.775112	-13.981787	0.000000	
3.650000	17.754291	-14.021857	0.000000	
3.700000	17.733439	-14.061905	0.000000	
3.750000	17.712560	-14.101934	0.000000	
3.800000	17.691653	-14.141943	0.000000	
3.850000	17.670741	-14.181948	0.000000	
3.900000	17.649826	-14.221951	0.000000	
3.950000	17.628880	-14.261932	0.000000	
4.000000	17.607902	-14.301890	0.000000	
4.050000	17.586882	-14.341819	0.000000	
4.100000	17.565801	-14.381706	0.000000	
4.150000	17.544652	-14.421546	0.000000	
4.200000	17.523449	-14.461347	0.000000	
4.250000	17.502210	-14.501123	0.000000	
4.300000	17.480935	-14.540875	0.000000	
4.350000	17.459612	-14.580592	0.000000	
4.400000	17.438239	-14.620275	0.000000	
4.450000	17.416829	-14.659932	0.000000	
4.500000	17.395394	-14.699571	0.000000	
4.550000	17.373901	-14.739171	0.000000	
4.600000	17.352384	-14.778754	0.000000	
4.650000	17.330864	-14.818335	0.000000	
4.700000	17.309344	-14.857915	0.000000	
4.750000	17.287828	-14.897498	0.000000	
4.800000	17.266303	-14.937075	0.000000	
4.850000	17.244782	-14.976654	0.000000	
4.900000	17.223250	-15.016224	0.000000	
4.950000	17.201708	-15.055788	0.000000	
5.000000	17.180176	-15.095358	0.000000	
5.050000	17.158664	-15.134942	0.000000	
5.100000	17.137151	-15.174525	0.000000	
5.150000	17.115649	-15.214116	0.000000	
5.200000	17.094180	-15.253731	0.000000	
5.250000	17.072719	-15.293351	0.000000	
5.300000	17.051285	-15.332991	0.000000	
5.350000	17.029858	-15.372635	0.000000	
5.400000	17.008456	-15.412297	0.000000	
5.450000	16.987065	-15.451968	0.000000	
5.500000	16.965666	-15.491633	0.000000	
5.550000	16.944227	-15.531270	0.000000	
5.600000	16.922762	-15.570888	0.000000	
5.650000	16.901250	-15.610472	0.000000	
5.700000	16.879700	-15.650029	0.000000	
5.750000	16.858104	-15.689555	0.000000	
5.800000	16.836458	-15.729045	0.000000	
5.850000	16.814762	-15.768500	0.000000	
5.900000	16.793029	-15.807927	0.000000	
5.950000	16.771280	-15.847342	0.000000	
6.000000	16.749532	-15.886759	0.000000	
6.050000	16.727792	-15.926181	0.000000	
6.100000	16.706042	-15.965597	0.000000	
6.150000	16.684297	-16.005018	0.000000	
6.200000	16.662556	-16.044440	0.000000	
6.250000	16.640782	-16.083840	0.000000	
6.300000	16.619014	-16.123244	0.000000	
6.350000	16.597226	-16.162635	0.000000	
6.400000	16.575445	-16.202031	0.000000	
6.450000	16.553648	-16.241415	0.000000	
6.500000	16.531838	-16.280791	0.000000	
6.550000	16.510011	-16.320155	0.000000	
6.600000	16.488180	-16.359516	0.000000	
6.650000	16.466350	-16.398877	0.000000	
6.700000	16.444525	-16.438244	0.000000	
6.750000	16.422682	-16.477597	0.000000	
6.800000	16.400828	-16.516942	0.000000	
6.850000	16.379000	-16.556306	0.000000	
6.900000	16.357227	-16.595711	0.000000	
6.950000	16.335513	-16.635157	0.000000	
7.000000	16.313835	-16.674630	0.000000	
7.050000	16.292177	-16.714117	0.000000	
7.100000	16.270509	-16.753597	0.000000	
7.150000	16.248824	-16.793065	0.000000	
7.200000	16.227140	-16.832533	0.000000	
7.250000	16.205467	-16.872009	0.000000	
7.300000	16.183806	-16.911493	0.000000	
7.350000	16.162139	-16.950974	0.000000	
7.400000	16.140478	-16.990458	0.000000	
7.450000	16.118832	-17.029952	0.000000	
7.500000	16.097236	-17.069481	0.000000	
7.550000	16.075874	-17.118051	0.000000	
7.600000	16.054581	-17.166669	0.000000	
7.650000	16.033378	-17.215351	0.000000	
7.700000	16.012285	-17.264107	0.000000	
7.750000	15.991301	-17.312939	0.000000	
7.800000	15.970451	-17.361861	0.000000	
7.850000	15.949722	-17.410863	0.000000	
7.900000	15.929120	-17.459948	0.000000	
7.950000	15.908659	-17.509122	0.000000	
8.000000	15.888331	-17.558380	0.000000	
8.050000	15.868128	-17.607717	0.000000	
8.100000	15.848042	-17.657130	0.000000	
8.150000	15.828071	-17.706617	0.000000	
8.200000	15.808203	-17.756174	0.000000	
8.250000	15.788417	-17.805786	0.000000	
8.300000	15.768726	-17.855459	0.000000	
8.350000	15.749141	-17.905203	0.000000	
8.400000	15.729642	-17.955004	0.000000	
8.450000	15.710235	-18.004867	0.000000	
8.500000	15.690898	-18.054775	0.000000	
8.550000	15.671620	-18.104721	0.000000	
8.600000	15.652412	-18.154712	0.000000	
8.650000	15.633279	-18.204749	0.000000	
8.700000	15.614206	-18.254825	0.000000	
8.750000	15.595187	-18.304933	0.000000	
8.800000	15.576226	-18.355076	0.000000	
8.850000	15.557299	-18.405240	0.000000	
8.900000	15.538416	-18.455430	0.000000	
8.950000	15.519539	-18.505624	0.000000	
9.000000	15.500637	-18.555804	0.000000	
9.050000	15.481692	-18.605958	0.000000	
9.100000	15.462735	-18.656106	0.000000	
9.150000	15.443793	-18.706263	0.000000	
9.200000	15.424869	-18.756430	0.000000	
9.250000	15.406000	-18.806632	0.000000	
9.300000	15.387168	-18.856855	0.000000	
9.350000	15.368362	-18.907094	0.000000	
9.400000	15.349585	-18.957350	0.000000	
9.450000	15.330873	-19.007645	0.000000	
9.500000	15.312214	-19.057972	0.000000	
9.550000	15.293628	-19.108342	0.000000	
9.600000	15.275100	-19.158745	0.000000	
9.650000	15.256642	-19.209188	0.000000	
9.700000	15.238232	-19.259658	0.000000	
9.750000	15.219870	-19.310156	0.000000	
9.800000	15.201547	-19.360675	0.000000	
9.850000	15.183271	-19.411221	0.000000	
9.900000	15.165043	-19.461792	0.000000	
9.950000	15.146847	-19.512382	0.000000	
10.000000	15.128695	-19.562997	0.000000	
10.050000	15.110588	-19.613637	0.000000	
10.100000	15.092562	-19.664323	0.000000	
10.150000	15.074580	-19.715034	0.000000	
10.200000	15.056630	-19.765763	0.000000	
10.250000	15.038752	-19.816531	0.000000	
10.300000	15.020922	-19.867326	0.000000	
10.350000	15.003174	-19.918166	0.000000	
10.400000	14.985525	-19.969060	0.000000	
10.450000	14.967960	-20.019999	0.000000	
10.500000	14.950455	-20.070971	0.000000	
10.550000	14.932996	-20.121967	0.000000	
10.600000	14.915553	-20.172972	0.000000	
10.650000	14.898119	-20.223980	0.000000	
10.700000	14.880676	-20.274983	0.000000	
10.750000	14.863262	-20.326002	0.000000	
10.800000	14.845872	-20.377033	0.000000	
10.850000	14.828489	-20.428066	0.000000	
10.900000	14.811091	-20.479092	0.000000	
10.950000	14.793695	-20.530118	0.000000	
11.000000	14.776302	-20.581145	0.000000	
11.050000	14.758902	-20.632168	0.000000	
11.100000	14.741521	-20.683201	0.000000	
11.150000	14.724131	-20.734228	0.000000	
